,index_bug,valid,type,issue,module,commit,parent,testcase,has_test_annotation,description,tag_parent,tag_commit
47,48,True,Regression,LANG-586,commons_lang,a2bb711aee6621b21cdd22e6d7e4bff2f7236235,5c3ec55e15922c58bb2f39145de9fe641840bb50,org.apache.commons.lang3.builder.ToStringBuilderTest#testReflectionArrayAndObjectCycle,False,,LANG_3_0_B1,LANG_3_0_B1
48,49,True,Regression,LANG-586,commons_lang,a2bb711aee6621b21cdd22e6d7e4bff2f7236235,5c3ec55e15922c58bb2f39145de9fe641840bb50,org.apache.commons.lang3.builder.ToStringBuilderTest#testObjectCycle,False,,LANG_3_0_B1,LANG_3_0_B1
49,50,True,Delta,LANG-607,commons_lang,bc52782cd84f4356d2984e1aa01806f81754eb08,79f7a7ef529ae656a80f7e331f75e79999cef7ea,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testContainsAny_StringCharArrayWithBadSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
50,51,True,Delta,LANG-607,commons_lang,bc52782cd84f4356d2984e1aa01806f81754eb08,79f7a7ef529ae656a80f7e331f75e79999cef7ea,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testContainsAny_StringWithBadSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
51,52,True,Delta,LANG-607,commons_lang,bc52782cd84f4356d2984e1aa01806f81754eb08,79f7a7ef529ae656a80f7e331f75e79999cef7ea,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testContainsNone_CharArrayWithBadSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
52,53,True,Delta,LANG-607,commons_lang,bc52782cd84f4356d2984e1aa01806f81754eb08,79f7a7ef529ae656a80f7e331f75e79999cef7ea,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testContainsNone_CharArrayWithSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
53,54,True,Delta,LANG-607,commons_lang,bc52782cd84f4356d2984e1aa01806f81754eb08,79f7a7ef529ae656a80f7e331f75e79999cef7ea,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testContainsNone_StringWithBadSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
54,55,True,Delta,LANG-607,commons_lang,bc52782cd84f4356d2984e1aa01806f81754eb08,79f7a7ef529ae656a80f7e331f75e79999cef7ea,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testContainsNone_StringWithSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
55,56,True,Delta,LANG-607,commons_lang,bc52782cd84f4356d2984e1aa01806f81754eb08,79f7a7ef529ae656a80f7e331f75e79999cef7ea,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testIndexOfAny_StringCharArrayWithSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
56,57,True,Delta,LANG-607,commons_lang,bc52782cd84f4356d2984e1aa01806f81754eb08,79f7a7ef529ae656a80f7e331f75e79999cef7ea,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testIndexOfAny_StringStringWithSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
57,58,True,Delta,LANG-607,commons_lang,bc52782cd84f4356d2984e1aa01806f81754eb08,79f7a7ef529ae656a80f7e331f75e79999cef7ea,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testIndexOfAnyBut_StringCharArrayWithSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
58,59,True,Delta,LANG-607,commons_lang,bc52782cd84f4356d2984e1aa01806f81754eb08,79f7a7ef529ae656a80f7e331f75e79999cef7ea,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testIndexOfAnyBut_StringStringWithSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
59,60,True,Delta,LANG-607,commons_lang,1ced894df70d66f3a786c2c8cd6e23e0d4263d91,8a8859cb88a49a8b967217bfc1daafe0805e7c86,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testContainsAnyStringWithSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
60,61,True,Delta,LANG-607,commons_lang,1ced894df70d66f3a786c2c8cd6e23e0d4263d91,8a8859cb88a49a8b967217bfc1daafe0805e7c86,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testContainsAnyCharArrayWithSupplementaryChars,False,,LANG_3_0_B1,LANG_3_0_B1
61,62,True,Regression,LANG-613,commons_lang,8252b04a45722648ce2225853de9882b3b0de034,59311cc13a0bc99cacf03e00da93423b20b3d459,org.apache.commons.lang3.reflect.ConstructorUtilsTest#testGetAccessibleConstructor,True,,LANG_3_3_RC1,LANG_3_3_RC1
62,63,True,Delta,LANG-617,commons_lang,bef3eb6ed060d5ae14da6ce5a1909675b8cf5650,c0041cafc2fda3fb437009d5417ba5ebeb32ad35,org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest#testSupplementaryUnescaping,False,,LANG_3_0_B1,LANG_3_0_B1
63,64,True,Regression,LANG-624,commons_lang,eb79f7c6f37d0d9c4d9252b1020bc19a617a4d23,2d9a9ae59fd3b753e05903f63641eff1203f1bd1,org.apache.commons.lang3.SystemUtilsTest#testJavaVersionAsInt,False,,LANG_3_0_B1,LANG_3_0_B1
64,65,True,Delta,LANG-905,commons_lang,70b3504b9fe03f267ce0f97c6ff21de5f5fbd2f3,4fc5c6b35c1ca02fb0e876d54342c66196aac846,org.apache.commons.lang3.builder.EqualsBuilderTest#testReflectionArrays,True,,LANG_3_2_RC1,LANG_3_2_RC1
65,66,True,Delta,LANG-916,commons_lang,775203dd2cfce017910d04c58a0b1b4e0a64923c,bea1ae92aa52a985f8c171c6e17ff7fc4aa61fe4,org.apache.commons.lang3.time.DateFormatUtilsTest#testLang916,True,,LANG_3_5_RC1,LANG_3_5_RC1
66,67,True,Regression,LANG-916,commons_lang,775203dd2cfce017910d04c58a0b1b4e0a64923c,bea1ae92aa52a985f8c171c6e17ff7fc4aa61fe4,org.apache.commons.lang3.time.FastDatePrinterTest#testLang538,True,,LANG_3_5_RC1,LANG_3_5_RC1
67,68,True,Delta,LANG-916,commons_lang,775203dd2cfce017910d04c58a0b1b4e0a64923c,bea1ae92aa52a985f8c171c6e17ff7fc4aa61fe4,org.apache.commons.lang3.time.FastDatePrinterTest#testLang916,True,,LANG_3_5_RC1,LANG_3_5_RC1
68,69,True,Regression,LANG-921,commons_lang,aadbea734d78e8d535d3a5837643336ca1384bd2,a01e450694ee3d6049dd637ae700f36d173d6463,org.apache.commons.lang3.BooleanUtilsTest#testXor_primitive_validInput_3items,True,,LANG_3_2_RC1,LANG_3_2_RC1
69,70,True,Regression,LANG-921,commons_lang,aadbea734d78e8d535d3a5837643336ca1384bd2,a01e450694ee3d6049dd637ae700f36d173d6463,org.apache.commons.lang3.BooleanUtilsTest#testXor_object_validInput_3items,True,,LANG_3_2_RC1,LANG_3_2_RC1
70,71,True,Regression,LANG-928,commons_lang,6ea7f2f7afcd6d60d62a5cd1392feda3471fc666,38f8b88528487efc4e53ac6c91f08fbaaa2a82d6,org.apache.commons.lang3.text.translate.OctalUnescaperTest#testBetween,True,,LANG_3_2_RC1,LANG_3_2_RC1
71,72,True,Regression,LANG-936,commons_lang,8cd2339a9788cf2c6e44b6761d3a19259fbe1df3,3a8595f1a57759044be301fc76a2300b7f2efe66,org.apache.commons.lang3.StringUtilsTest#testGetLevenshteinDistance_StringStringInt,True,,LANG_3_3_RC1,LANG_3_3_RC1
72,73,True,Delta,LANG-951,commons_lang,0942ef04f1fa911d382b79a92dca1dd4b3eb88e6,8252b04a45722648ce2225853de9882b3b0de034,org.apache.commons.lang3.time.DateUtilsFragmentTest#testMinutesOfYearWithWrongOffsetBugWithCalendar,True,,LANG_3_3_RC1,LANG_3_3_RC1
73,74,True,Delta,LANG-971,commons_lang,9397608dd35a335d5e14813c0923f9419782980a,5a509030a946646780e963b9f492a4eaff734116,org.apache.commons.lang3.math.NumberUtilsTest#testLANG971,True,,LANG_3_3_RC1,LANG_3_3_RC1
74,75,True,Delta,LANG-972,commons_lang,5a509030a946646780e963b9f492a4eaff734116,159415855d06d186e86a70f3d4aba8c2e96d4b34,org.apache.commons.lang3.math.NumberUtilsTest#testLANG972,True,,LANG_3_3_RC1,LANG_3_3_RC1
75,76,True,Regression,LANG-977,commons_lang,ab1424015085472b2d3865668e370aec8a102331,408462e80d57be420c153b67f69110e27776d4eb,org.apache.commons.lang3.StringEscapeUtilsTest#testEscapeXmlSupplementaryCharacters,True,,LANG_3_3_RC1,LANG_3_3_RC1
76,77,True,Delta,LANG-981,commons_lang,aadd8e172eb22fb593fbaa454075677656fad111,8d360ae70732ae26d961f76da5a98c44ac5931c6,org.apache.commons.lang3.time.DurationFormatUtilsTest#testLANG981,True,,LANG_3_3_1_RC1,LANG_3_3_1_RC1
77,78,True,Delta,LANG-984,commons_lang,cf4138d7bc1a892295ccd58ea8b42f7c8737239a,ddc06197e4c9cdd009ba2a039dca77099797c584,org.apache.commons.lang3.time.DurationFormatUtilsTest#testLANG984,True,,LANG_3_3_1_RC1,LANG_3_3_1_RC1
78,79,True,Delta,LANG-987,commons_lang,80bd3fdb42a5d816ded9d9111c7dac3ce57c3101,66a37174a0398d76ff95904c22e77bc65890eec0,org.apache.commons.lang3.time.DateUtilsFragmentTest#testDaysOfMonthWithCalendar,True,,LANG_3_3_1_RC1,LANG_3_3_1_RC1
79,80,True,Delta,LANG-987,commons_lang,80bd3fdb42a5d816ded9d9111c7dac3ce57c3101,66a37174a0398d76ff95904c22e77bc65890eec0,org.apache.commons.lang3.time.DateUtilsFragmentTest#testDaysOfMonthWithDate,True,,LANG_3_3_1_RC1,LANG_3_3_1_RC1
80,81,True,Delta,LANG-987,commons_lang,80bd3fdb42a5d816ded9d9111c7dac3ce57c3101,66a37174a0398d76ff95904c22e77bc65890eec0,org.apache.commons.lang3.time.DateUtilsFragmentTest#testDaysOfYearWithCalendar,True,,LANG_3_3_1_RC1,LANG_3_3_1_RC1
81,82,True,Delta,LANG-987,commons_lang,80bd3fdb42a5d816ded9d9111c7dac3ce57c3101,66a37174a0398d76ff95904c22e77bc65890eec0,org.apache.commons.lang3.time.DateUtilsFragmentTest#testDaysOfYearWithDate,True,,LANG_3_3_1_RC1,LANG_3_3_1_RC1
82,83,True,Delta,LANG-992,commons_lang,cf03e6173b70ad64337704402bea51600cddd1ba,708da45999d8e545bfbae17a092c68df94061756,org.apache.commons.lang3.math.NumberUtilsTest#testLANG992,True,,LANG_3_3_2_RC1,LANG_3_3_2_RC1
83,84,True,Regression,LANG-995,commons_lang,fbb0f7f88c84001e0a92dae6a71b7e43bda65a56,d99f581745097c9562f1d701a6da66cd81a550f2,org.apache.commons.lang3.text.WordUtilsTest#testWrap_StringInt,True,,LANG_3_4_RC1,LANG_3_4_RC1
84,85,True,Regression,LANG-1000,commons_lang,22b6781a0b96418198dc9146e5191e51d381102f,2aae22de23bf47566700c0ca2671d25e30c4a857,org.apache.commons.lang3.time.DateFormatUtilsTest#testDateTimeISO,True,,LANG_3_4_RC1,LANG_3_4_RC1
85,86,True,Delta,LANG-1000,commons_lang,22b6781a0b96418198dc9146e5191e51d381102f,2aae22de23bf47566700c0ca2671d25e30c4a857,org.apache.commons.lang3.time.FastDatePrinterTest#testTimeZoneAsZ,True,,LANG_3_4_RC1,LANG_3_4_RC1
86,87,True,Delta,LANG-1003,commons_lang,64ef8a80224443c81dfb198cbc567e1b2b9356a2,358f139d1316df2b8efd7610afa3aa68d165334f,org.apache.commons.lang3.time.DurationFormatUtilsTest#testFormatNegativeDurationWords,True,,LANG_3_4_RC1,LANG_3_4_RC1
87,88,True,Delta,LANG-1003,commons_lang,64ef8a80224443c81dfb198cbc567e1b2b9356a2,358f139d1316df2b8efd7610afa3aa68d165334f,org.apache.commons.lang3.time.DurationFormatUtilsTest#testFormatNegativeDurationHMS,True,,LANG_3_4_RC1,LANG_3_4_RC1
88,89,True,Delta,LANG-1003,commons_lang,64ef8a80224443c81dfb198cbc567e1b2b9356a2,358f139d1316df2b8efd7610afa3aa68d165334f,org.apache.commons.lang3.time.DurationFormatUtilsTest#testFormatNegativeDurationISO,True,,LANG_3_4_RC1,LANG_3_4_RC1
89,90,True,Delta,LANG-1003,commons_lang,64ef8a80224443c81dfb198cbc567e1b2b9356a2,358f139d1316df2b8efd7610afa3aa68d165334f,org.apache.commons.lang3.time.DurationFormatUtilsTest#testFormatNegativeDuration,True,,LANG_3_4_RC1,LANG_3_4_RC1
90,91,True,Delta,LANG-1003,commons_lang,64ef8a80224443c81dfb198cbc567e1b2b9356a2,358f139d1316df2b8efd7610afa3aa68d165334f,org.apache.commons.lang3.time.DurationFormatUtilsTest#testFormatPeriodISOStartGreaterEnd,True,,LANG_3_4_RC1,LANG_3_4_RC1
91,92,True,Delta,LANG-1003,commons_lang,64ef8a80224443c81dfb198cbc567e1b2b9356a2,358f139d1316df2b8efd7610afa3aa68d165334f,org.apache.commons.lang3.time.DurationFormatUtilsTest#testFormatPeriodeStartGreaterEnd,True,,LANG_3_4_RC1,LANG_3_4_RC1
92,93,True,Regression,LANG-1004,commons_lang,fd54d42f78ae17a96fc005d2fcd080807343aad7,00dc479f6a1d204d557f4cb1d981ba236fe09565,org.apache.commons.lang3.time.DurationFormatUtilsTest#testFormatDurationHMS,True,,LANG_3_4_RC1,LANG_3_4_RC1
93,94,True,Regression,LANG-1004,commons_lang,fd54d42f78ae17a96fc005d2fcd080807343aad7,00dc479f6a1d204d557f4cb1d981ba236fe09565,org.apache.commons.lang3.time.StopWatchTest#testStopWatchSimpleGet,True,,LANG_3_4_RC1,LANG_3_4_RC1
94,95,True,Regression,LANG-1004,commons_lang,fd54d42f78ae17a96fc005d2fcd080807343aad7,00dc479f6a1d204d557f4cb1d981ba236fe09565,org.apache.commons.lang3.time.StopWatchTest#testStopWatchSplit,True,,LANG_3_4_RC1,LANG_3_4_RC1
95,96,True,Regression,LANG-1018,commons_lang,8d6bc0ca625f3a1a98b486541fa613b2fac4b41c,7fd021d82ff431fb31f42bc6c5c44a3b979cb426,org.apache.commons.lang3.math.NumberUtilsTest#testCreateNumber,True,,LANG_3_5_RC1,LANG_3_5_RC1
96,97,True,Delta,LANG-1055,commons_lang,63f1d6b83bc10a2880f5ec17a172fab284d2eff5,cc991feadbcee678635f7831ad8091ab8698d508,org.apache.commons.lang3.text.StrLookupTest#testSystemPropertiesLookupNotSingleton,True,,LANG_3_4_RC1,LANG_3_4_RC1
97,98,True,Regression,LANG-1060,commons_lang,c8e61afdb89c58ea8ffaf04593da41ff0888d30e,c3b1fefbad0c67c8556ba6b4573f135197f87598,org.apache.commons.lang3.math.NumberUtilsTest#testIsNumber,True,,LANG_3_7,LANG_3_7
98,99,True,Regression,LANG-1077,commons_lang,d75fe46b8f1b0d5c27887052ee4714d6a9c7ea4b,15e1ea2f4e5affe377fc303c1f637a73e3fbe625,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testOrdinalIndexOf,True,,LANG_3_5_RC1,LANG_3_5_RC1
99,100,True,Delta,LANG-1077,commons_lang,d75fe46b8f1b0d5c27887052ee4714d6a9c7ea4b,15e1ea2f4e5affe377fc303c1f637a73e3fbe625,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testLANG1193,True,,LANG_3_5_RC1,LANG_3_5_RC1
100,101,True,Regression,LANG-1077,commons_lang,e5a3039f7a1e727fca40db7357a9191b6a7cf41d,05763470e5a067eb153533d47baa73174ad9bd46,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testOrdinalIndexOf,True,,LANG_3_4_RC1,LANG_3_4_RC1
101,102,True,Delta,LANG-1087,commons_lang,45a6467088a08e447d7f2983551021b91c70ab49,61836183b1d84a18dbcc084d1f41bcecf752f9fd,org.apache.commons.lang3.math.NumberUtilsTest#testLang1087,True,,LANG_3_4_RC1,LANG_3_4_RC1
102,103,True,Regression,LANG-1120,commons_lang,a0b798c27a0312df2a110073bd7888993e56d05c,dd5a0e6e1e3edb41afb4b40e4ec2c99e5932e73c,org.apache.commons.lang3.StringUtilsTrimEmptyTest#testStripAccents,True,,LANG_3_5_RC1,LANG_3_5_RC1
103,104,True,Delta,LANG-1123,commons_lang,775203dd2cfce017910d04c58a0b1b4e0a64923c,bea1ae92aa52a985f8c171c6e17ff7fc4aa61fe4,org.apache.commons.lang3.time.DateFormatUtilsTest#testLang916,True,,LANG_3_5_RC1,LANG_3_5_RC1
104,105,True,Regression,LANG-1123,commons_lang,775203dd2cfce017910d04c58a0b1b4e0a64923c,bea1ae92aa52a985f8c171c6e17ff7fc4aa61fe4,org.apache.commons.lang3.time.FastDatePrinterTest#testLang538,True,,LANG_3_5_RC1,LANG_3_5_RC1
105,106,True,Delta,LANG-1123,commons_lang,775203dd2cfce017910d04c58a0b1b4e0a64923c,bea1ae92aa52a985f8c171c6e17ff7fc4aa61fe4,org.apache.commons.lang3.time.FastDatePrinterTest#testLang916,True,,LANG_3_5_RC1,LANG_3_5_RC1
106,107,True,Regression,LANG-1133,commons_lang,71d7c3264239c55b6e2daf89c44c5685085f26dd,a9a73a7b2df1455646a7e0207712be6d4412e817,org.apache.commons.lang3.time.FastDateParser_TimeZoneStrategyTest#testTimeZoneStrategyPattern,True,,LANG_3_5_RC1,LANG_3_5_RC1
107,108,True,Delta,LANG-1141,commons_lang,54e63005446a2b0a4255ba16838122c5808ef886,0343b4fda87161265acf30d5ee61e525e751358d,org.apache.commons.lang3.text.StrLookupTest#testSystemPropertiesLookupReplacedProperties,True,,LANG_3_5_RC1,LANG_3_5_RC1
108,109,True,Delta,LANG-1141,commons_lang,54e63005446a2b0a4255ba16838122c5808ef886,0343b4fda87161265acf30d5ee61e525e751358d,org.apache.commons.lang3.text.StrLookupTest#testSystemPropertiesLookupUpdatedProperty,True,,LANG_3_5_RC1,LANG_3_5_RC1
109,110,True,Regression,LANG-1142,commons_lang,421db380d060e9f037a8ecbc446c414efaa6923f,cc1aed9bdf196403c673a886bbf723101171a9bf,org.apache.commons.lang3.StringUtilsTest#testCapitalize,True,,LANG_3_5_RC1,LANG_3_5_RC1
110,111,True,Regression,LANG-1147,commons_lang,06b7cd3a31c4565ceb0a127273ef800a3d084caf,529964961fd1575013297bc6d4db4528133ee371,org.apache.commons.lang3.EnumUtilsTest#test_generateBitVector,True,,LANG_3_5_RC1,LANG_3_5_RC1
111,112,True,Regression,LANG-1147,commons_lang,06b7cd3a31c4565ceb0a127273ef800a3d084caf,529964961fd1575013297bc6d4db4528133ee371,org.apache.commons.lang3.EnumUtilsTest#test_generateBitVectors,True,,LANG_3_5_RC1,LANG_3_5_RC1
112,113,True,Regression,LANG-1147,commons_lang,06b7cd3a31c4565ceb0a127273ef800a3d084caf,529964961fd1575013297bc6d4db4528133ee371,org.apache.commons.lang3.EnumUtilsTest#test_generateBitVectorFromArray,True,,LANG_3_5_RC1,LANG_3_5_RC1
113,114,True,Regression,LANG-1147,commons_lang,06b7cd3a31c4565ceb0a127273ef800a3d084caf,529964961fd1575013297bc6d4db4528133ee371,org.apache.commons.lang3.EnumUtilsTest#test_generateBitVectorsFromArray,True,,LANG_3_5_RC1,LANG_3_5_RC1
114,115,True,Regression,LANG-1147,commons_lang,06b7cd3a31c4565ceb0a127273ef800a3d084caf,529964961fd1575013297bc6d4db4528133ee371,org.apache.commons.lang3.EnumUtilsTest#test_processBitVector,True,,LANG_3_5_RC1,LANG_3_5_RC1
115,116,True,Regression,LANG-1147,commons_lang,06b7cd3a31c4565ceb0a127273ef800a3d084caf,529964961fd1575013297bc6d4db4528133ee371,org.apache.commons.lang3.EnumUtilsTest#test_processBitVectors,True,,LANG_3_5_RC1,LANG_3_5_RC1
116,117,True,Delta,LANG-1163,commons_lang,e8a2c29721d145c52c970049e5469cfb0dcefd87,68acbc803e416a38616bc25505cb88dde81af5ca,org.apache.commons.lang3.CharSequenceUtilsTest#testRegionMatches,True,,LANG_3_5_RC1,LANG_3_5_RC1
